question,answer,source_file
"Cho biết các allele a, b, d không tổng hợp enzyme để chuyển hoá. Theo lí thuyết, mỗi phát biểu sau đây là Đúng hay Sai?","['A. a. Allele D tương tác với allele A hoặc B để tạo ra màu lông tương ứng là màu tím hoặc xanh lá cây.', 'B. b. Trong quần thể, số loại kiểu gene của kiểu hình màu xanh da trời nhiều hơn kiểu hình màu tím là 2.', 'C. c. Số phép lai tối đa xảy ra giữa một con vẹt màu xanh lá cây dị hợp và một con vẹt màu trắng là 24.', 'D. d. Phép lai giữa một con vẹt màu tím và một con vẹt màu đỏ tạo ra F1 có thể có tỉ lệ kiểu hình: 3 màu tím : 3 màu đỏ : 2 trắng.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"Câu 3 Một nhóm học sinh trồng ba cây giống nhau vào ba chậu và đặt chúng trong các điều kiện nhiệt độ khác nhau: Chậu 1: Nhiệt độ 25°C; Chậu 2: Nhiệt độ 10°C; Chậu 3: Nhiệt độ 40°C. Sau 10 ngày, cây ở chậu 1 phát triển bình thường, cây ở chậu 2 sinh trưởng chậm, còn cây ở chậu 3 bị héo và chết. Xác định những mệnh đề sau đúng hay sai.","['A. a. Cây sinh trưởng tốt nhất ở nhiệt độ 25°C.', 'B. b. Nhiệt độ không ảnh hưởng đến sinh trưởng của cây.', 'C. c. Nhiệt độ quá thấp hoặc quá cao đều có thể làm giảm sinh trưởng của cây.', 'D. d. Cây ở chậu 3 chết vì nhiệt độ quá cao làm rối loạn quá trình trao đổi chất.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"Câu 4: Hầu hết các vùng đất nông nghiệp trù phú nằm trong vùng trùng và bị đe dọa bởi nước biển dâng. Loài Spartina patens và Typha angustifolia là những thực vật đám lấy ở khu vực nội lục châu Mỹ. Để nghiên cứu ảnh hưởng của nước biển tới hai loài thực vật này, các nhà nghiên cứu đã tiến hành một loạt các thí nghiệm: trồng chung hoặc trồng riêng hai loài thực vật trong các đám lấy nước mặn và đám lấy nước ngọt, hoặc trong nhà kính với các độ mặn khác nhau. Sinh khối trung bình (g/cm²) của hai loài được thể hiện ở Hình a và b.","['A. a. Tại độ mặn 20% thì sinh khối trung bình của loài S. patens cao gấp khoảng hai lần của loài T. angustifolia.', 'B. b. Khả năng chịu mặn của loài S. patens tốt hơn loài T. angustifolia.', 'C. c. Ở đầm lầy nước ngọt, loài T. angustifolia có ưu thế cạnh tranh tốt hơn.', 'D. d. Ở khu vực do triều cường khiến nước biển dâng lên cao thường xuyên, trống loài S. patens sẽ bảo vệ đất nông nghiệp hiệu quả hơn.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"Câu 6: DDT là một loại thuốc trừ sâu hữu cơ tổng hợp nhân tạo, được sản xuất quy mô công nghiệp và sử dụng rộng rãi từ năm 1940. DDT rất hiệu quả để phòng trừ sâu bại trong thời gian đầu, tuy nhiên chỉ trong vài năm đã xuất hiện các quần thể sâu kháng thuốc DDT. Quá trình tiến hoá của sâu theo trình tự thời gian có thể gồm các ý như sau:","['A. (1) Hầu hết quần thể sâu kháng với DDT.', 'B. (2) Xuất hiện đột biến ở một gene mã hóa enzyme làm sâu có khả năng kháng thuốc.', 'C. (3) Cá thể sâu mang gene kháng thuốc sinh sản và truyền allele quy định khả năng kháng thuốc qua các thế hệ.', 'D. (4) Các cá thể sâu nhạy cảm với DDT bị chết khi con người dùng thuốc trừ sâu.', 'E. (5) Tần số của allele kháng thuốc trong quần thể tăng lên.', 'F. (6) Sâu mang gene kháng thuốc có ưu thế chọn lọc và sống sót.']",Sinh_Dethi_ThptNguyenTatThanh.docx
Các bạn học sinh sắp xếp các ý trên theo trật tự quá trình tiến hoá của sâu như sau:,"['A. Học sinh 1: (4)→(6)→(2)→(3)→(5)→(1).', 'B. Học sinh 2: (2)→(6)→(4)→(3)→(5)→(1).', 'C. Học sinh 3: (4)→(6)→(3)→(2)→(5)→(1).', 'D. Học sinh 4: (2)→(4)→(6)→(3)→(5)→(1).']",Sinh_Dethi_ThptNguyenTatThanh.docx
"6.15_1_1_1. Trong các bằng chứng tiến hóa, bằng chứng nào là chính xác nhất?","['A. Hóa thạch.', 'B. Bằng chứng giải phẫu so sánh.', 'C. Bằng chứng tế bào học.', 'D. Bằng chứng sinh học phân tử.']",Sinh_Dethi_ThptNguyenTatThanh.docx
1.2_1_1_1. Câu 2: Ví dụ nào sau đây nói lên tính chuyên hoá của enzyme?,"['A. Trong 1 phút, một phân tử amylase thuỷ phân được 1 triệu phân tử amylopectin.', 'B. Amylase chỉ thuỷ phân được tinh bột, không thuỷ phân được cellulose..', 'C. Amylase bị bất hoạt ở nhiệt độ trên 60 0C hoặc dưới 00C.', 'D. Amylase có hoạt tính xúc tác mạnh ở môi trường có pH từ 7 đến 8.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"5.11_1_1_1.Cấu trúc nào sau đây tổng hợp protein điều hoà, protein này tham gia điều khiến họat động của operon Lac ở vi khuẩn E. coli?","['A. Vùng điều hoà.', 'B. Vùng vận hành.', 'C. Gene điều hoà.', 'D. Gene cấu trúc Z', 'E. Đáp án : C']",Sinh_Dethi_ThptNguyenTatThanh.docx
5.11_1_1_1.Cơ thể có bộ NST nào sau đây thuộc đa bội lẻ?,"['A. n.', 'B. 3n.', 'C. 4n.', 'D. 2n + 1.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"5.12_1_1_1. Theo lí thuyết, loại giao tử abd có tỉ lệ 12,5% được tạo ra từ cơ thể có kiểu gene","['A. AaBbDd.', 'B. aaBbDd.', 'C. AaBbDD.', 'D. aabbDd.']",Sinh_Dethi_ThptNguyenTatThanh.docx
5.12_2_1_1. Thành tựu nào dưới đây được tạo ra từ ứng dụng của phương pháp lai hữu tính?,"['A. Vi khuẩn E. coli sản xuất hormone insulin của người.', 'B. Giống gà đông tảo ở Hưng Yên có kích thước lớn; chân to, thô.', 'C. Dê chuyển gene sản xuất sữa chứa protein CFTR chữa bệnh u xơ nang.', 'D. Cừu chuyển gene tổng hợp protein của người trong sữa.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"5.14_1_1_1. Một quần thể có thành phần kiểu gene là 0,16 AA: 0,48 Aa: 0,36 aa Theo lí thuyết, tần số allele A của quần thể này là","['A. 0,7.', 'B. 0,3.', 'C. 0,4.', 'D. 0,5.', 'E. Đáp án : C']",Sinh_Dethi_ThptNguyenTatThanh.docx
6.15_1_1_1. Bằng chứng trực tiếp cho thấy các sinh vật đã tồn tại và tiến hoá trên Trái Đất là,"['A. hoá thạch.', 'B. cơ quan tương tự.', 'C. cơ quan tương đồng.', 'D. cơ quan thoái hoá']",Sinh_Dethi_ThptNguyenTatThanh.docx
"3.6_2_1_1. Ở thực vật, thông tin kích thích sẽ được truyền qua tế bào chất dưới dạng nào?","['A. Hormone, enzyme.', 'B. Dòng điện tử hoặc chất hóa học.', 'C. Tín hiệu thần kinh.', 'D. Dòng mạch gỗ và mạch rây.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"7.18_1_1_1. Năm 2020, hiện tượng cháy rừng ở Australia đã làm cho số lượng thủ có túi giảm mạnh. Sự biến động số lượng cá thể của quần thể thú có túi là dạng biến động","['A. theo chu kì nhiều năm.', 'C. theo chu kì ngày đêm.', 'B. theo chu kì mùa.', 'D. không theo chu kì.']",Sinh_Dethi_ThptNguyenTatThanh.docx
7.17_1_1_1.Đàn chim hải âu lông mày đen (Thalassarche melanophris) ở quần đảo Falkland làm tổ cách đều nhau trong mùa sinh sản. Hiện tượng này mô tả kiểu phân bố cá thể của quần thể nào sau đây?,"['A. Phân bố đồng đều.', 'B. Phân bố nhóm.', 'C. Phân bố ngẫu nhiên.', 'D. Phân bố rời rạc.']",Sinh_Dethi_ThptNguyenTatThanh.docx
6.15_2_1_1. Để xác định tuổi hóa thạch người ta dùng phương pháp:,"['A. quan sát hình thái bên ngoài hóa thạch.', 'B. quan sát hình thái bên trong của hóa thạch.', 'C. dựa vào vị trí tìm được hoá thạch.', 'D. dựa vào lượng đồng vị phóng xạ có trong hóa thạch.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"6.15_1_1_1.Quá trình hình thành các hợp chất hữu cơ từ các chất vô cơ, xảy ra khi Trái Đất mới hình thành. Đây là đặc điểm của giai đoạn:","['A. tiến hoá hoá học.', 'B. tiến hoá tiền sinh học.', 'C. tiến hoá sinh học.', 'D. tiến hoá tiền hoá học.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"3.7_2_1_1. Trường hợp nào sau đây, huyết áp trong hệ mạch của người sẽ bị giảm?","['A. Tim đập nhanh và mạnh.', 'B. Cơ thể bị mất nhiều máu.', 'C. Ăn mặn trong thời gian dài.', 'D. Người bị bệnh xơ vữa động mạch.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"5.11_2_1_1. Một protease có một trung tâm họat động chứa ba góc glutamic acid (Glu) liên tiếp; vùng này được mã hoá bởi trình tự nucleotide trên mRNA: 5'-GAA-GAA-GAA-3: Nếu bị đột biến gene, trình tự mới nào sau đây có khả năng tạo ra sản phẩm protein có mình tự amino acid giống protein ban đầu nhất? Biết các codon mã hoá amino acid là GAG-3, 5'-GAA-3': Glu; 5'-GGA-3': Gly; 5'-CAA-3': Gin.","[""A. 5'-GAA-GGA-GAA-3’."", ""B. 5'-GAG-GAG-GAA-3’."", ""C. 5'-GAA-UAA-AGAA-3’."", ""D. 5'-GAA-CAA-AGAA-3’.""]",Sinh_Dethi_ThptNguyenTatThanh.docx
"5.16_1_1_1. Hiện tượng con chim công đực có màu sắc sặc sỡ thu hút được nhiều chim cái giao phối làm tăng khả năng sinh sản, tuy nhiên, màu sắc sặc sỡ cũng làm cho nó dễ bị nhiều loài săn mồi phát hiện. Điều này chứng tỏ","['A. đặc điểm thích nghi chỉ mang tính tương đối.', 'B. đặc điểm thích nghi không thay đổi.', 'C. cơ thể cần có nhiều đặc điểm thích nghi bền vững.', 'D. khả năng sinh sản quyết định khả năng thích nghi.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"7.17_2_1_1. Hình sau mô tả ba kiểu phân bố cá thể của quần thể trong môi trường thuộc ba loài giả định trong diện tích như nhau. Cho rằng các khu vực còn lại của ba quần thể nghiên cứu là không có sự khác biệt so với mô tả ở hình dưới và mỗi dấu chấm minh họa cho một cá thể. Theo lí thuyết, có phát biểu nào sau đây là sai?","['A. Kiểu phân bố I thể hiện cá thể tận dụng được nguồn sống tiềm tàng trong môi trường.', 'B. Kiểu phân bố II xảy ra khi điều kiện sống phân bố đồng đều trong môi trường.', 'C. Kiều phân bố III thể hiện hiệu quả nhóm.', 'D. Kiểu phân bố 1 là kiểu phân bố phổ biến nhất.', 'E. Đáp án :D']",Sinh_Dethi_ThptNguyenTatThanh.docx
"1.2._3_1_1.Một thí nghiệm chuyển gene thông qua plasmid đã được tiến hành trên đối tượng vi khuẩn X. Biết rằng vi khuẩn này vốn không có khả năng kháng chất kháng sinh tetracycline, plasmid dùng làm thể truyền có chứa gene kháng thuốc kháng sinh tetracycline. Sau thí nghiệm, nhà khoa học tiếp tục chuẩn bị hai lô vi khuẩn (A, B), trong đó một lô chứa vi khuẩn × bình thường (chưa được xử lí ), lỗ còn lại là vi khuẩn × có chứa DNA tái tổ hợp trên; hai loại đĩa thạch có môi trường cơ bản (Z, Y ) trong đó một loại có chứa chất kháng sinh tetracycline và một loại đĩa không chứa chất kháng sinh trên. Tiếp tục nuôi cấy hai loài vi khuẩn A, B vào môi trường hai loại đĩa thạch được bố trí như sau:","['A. - Lô I: Đĩa thạch không chứa tetracycline + vi khuẩn bình thường.', 'B. - Lô II: Đĩa thạch không chứa tetracycline + vi khuẩn đã được xử lí.', 'C. - Lô III: Đĩa thạch chứa tetracycline + vi khuẩn bình thường.', 'D. - Lô IV: Đĩa thạch chứa tetracycline + vi khuẩn đã được xử lí.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"Theo lí thuyết, những nhận định nào sau đây đúng?","['A. II, III, IV.', 'B. I, II, III.', 'C. I, II, IV.', 'D. I, III.']",Sinh_Dethi_ThptNguyenTatThanh.docx
Đoạn gene mã hoá S1 có thể đã xảy ra đột biến thay thế cặp nucleotide T = A bằng cặp A = T ở hai vị trí để tạo ra S2.,"['A. c.Nếu phân li các đoạn gene mã hoá S1 và S2 thành các mạch đơn, sau đó cho chúng bắt cập thành từng đôi ngẫu nhiên với nhau thì tổ hợp hai mạch bắt cặp chính xác tối đa chiếm tỉ lệ 1/18.', 'B. d. Trong cùng điều kiện phản ứng, người ta nhận thấy hiệu quả xúc tác của biến thể E2 thấp hơn E1, chứng tỏ đột biến này đã làm thay đổi cấu trúc, chức năng của protein nên hiệu quả xúc tác phản ứng của E2 kém hơn.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"Cho biết các allele a, b, d không tổng hợp enzyme để chuyển hoá. Theo lí thuyết, mỗi phát biểu sau đây là Đúng hay Sai?","['A. a.Allele D tương tác với allele A hoặc B để tạo ra màu lông tương ứng là màu tím hoặc xanh lá cây.', 'B. b.Trong quần thể, số loại kiểu gene của kiểu hình màu xanh da trời nhiều hơn kiểu hình màu tím là 2.', 'C. c.Số phép lai tối đa xảy ra giữa một con vẹt màu xanh lá cây dị hợp và một con vẹt màu trắng là 24.', 'D. Đáp án : Sai', 'E. d.Phép lai giữa một con vẹt màu tím và một con vẹt màu đỏ tạo ra F1 có thể có tỉ lệ kiểu hình: 3 màu tím : 3 màu đỏ : 2 trắng.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"3.6_2+2+1+1_2+2+1+1_4. Một nhóm học sinh trồng ba cây giống nhau vào ba chậu và đặt chúng trong các điều kiện nhiệt độ khác nhau: Chậu 1: Nhiệt độ 25°C; Chậu 2: Nhiệt độ 10°C; Chậu 3: Nhiệt độ 40°C. Sau 10 ngày, cây ở chậu 1 phát triển bình thường, cây ở chậu 2 sinh trưởng chậm, còn cây ở chậu 3 bị héo và chết. Xác định những mệnh đề sau đúng hay sai.","['A. a.Cây sinh trưởng tốt nhất ở nhiệt độ 25°C.', 'B. b.Nhiệt độ không ảnh hưởng đến sinh trưởng của cây.', 'C. Đáp án : Sai', 'D. c.Nhiệt độ quá thấp hoặc quá cao đều có thể làm giảm sinh trưởng của cây.', 'E. d.Cây ở chậu 3 chết vì nhiệt độ quá cao làm rối loạn quá trình trao đổi chất.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"7.19_2+2+3+3_2+2+2+2_4. Hầu hết các vùng đất nông nghiệp trù phú nằm trong vùng trùng và bị đe dọa bởi nước biển dâng. Loài Spartina patens và Typha angustifolia là những thực vật đám lấy ở khu vực nội lục châu Mỹ. Để nghiên cứu ảnh hưởng của nước biển tới hai loài thực vật này, các nhà nghiên cứu đã tiến hành một loạt các thí nghiệm: trồng chung hoặc trồng riêng hai loài thực vật trong các đám lấy nước mặn và đám lấy nước ngọt, hoặc trong nhà kính với các độ mặn khác nhau. Sinh khối trung bình (g/cm²) của hai loài được thể hiện ở Hình a và b.","['A. a. Tại độ mặn 20% thì sinh khối trung bình của loài S. patens cao gấp khoảng hai lần của loài T. angustifolia.', 'B. b. Khả năng chịu mặn của loài S. patens tốt hơn loài T. angustifolia.', 'C. c. Ở đầm lầy nước ngọt, loài T. angustifolia có ưu thế cạnh tranh tốt hơn.', 'D. d. Ở khu vực do triều cường khiến nước biển dâng lên cao thường xuyên, trống loài S. patens sẽ bảo vệ đất nông nghiệp hiệu quả hơn.']",Sinh_Dethi_ThptNguyenTatThanh.docx
"7.18_1_1_4. Giả sử lưới thức ăn ở hình 3 gồm các loài sinh vật được kí hiệu; A, B, C, D, E, F, G, H, I. Cho biết loài A là sinh vật sản xuất và loài E là sinh vật tiêu thụ bậc cao nhất. Sự thay đổi số lượng cá thể của loài H liên quan trực tiếp đến sự thay đổi số lượng cá thể của bao nhiêu loài trong lưới thức ăn trên?",['A. Đáp án : 2'],Sinh_Dethi_ThptNguyenTatThanh.docx
7.18_3_3_4. Lưới thức ăn sau đây có bao nhiêu chuỗi thức ăn?,['A. Đáp án : 3'],Sinh_Dethi_ThptNguyenTatThanh.docx
"7.19_1_1_4. Biết năng lượng mặt trời chiếu xuống một hệ sinh thái là 9.109 kcal. Năng lượng của sinh vật sản xuất là 45 x 108 kcal. Năng lượng sinh vật tiêu thụ bậc 1 là 45.107 kcal, của sinh vật tiêu thụ bậc 2 là 9.107 kcal. Hiệu suất sinh thái của sinh vật tiêu thụ bậc 2 so với sinh vật tiêu thụ bậc 1( tính theo %) là:","['A. Đáp án: 20%', 'B. HD']",Sinh_Dethi_ThptNguyenTatThanh.docx
